mH,DW_H4Pi,Br_HPiPi,theta,Br_HGluon,DW_Hmumu,Br_Hgaga,Br_Hee,Br_H4Pi,DW_Hss,Br_Hss,DW_Htautau,Br_Hcc,Decay_width_total,Br_HKK,DW_Hee,Br_Hmumu,Br_Htautau,DW_HGluon,ltime,DW_HKK,DW_HPiPi,DW_Hgaga,DW_Hcc
5.2,1e-40,2.41184e-22,1.99526e-07,0.038537,1.51579e-21,2.21141e-05,8.57203e-08,2.41184e-22,3.55802e-21,0.00858138,1.67203e-19,0.545937,4.14621e-19,2.41184e-22,3.55414e-26,0.00365583,0.403267,1.59782e-20,475921,1e-40,1e-40,9.16898e-24,2.26357e-19
5.2,1e-40,1.52177e-22,2.51189e-07,0.038537,2.40236e-21,2.21141e-05,8.57203e-08,1.52177e-22,5.63908e-21,0.00858138,2.64998e-19,0.545937,6.5713e-19,1.52177e-22,5.63294e-26,0.00365583,0.403267,2.53238e-20,300286,1e-40,1e-40,1.45319e-23,3.58752e-19
5.2,1e-40,9.60171e-23,3.16228e-07,0.038537,3.80748e-21,2.21141e-05,8.57203e-08,9.60171e-23,8.93734e-21,0.00858138,4.19994e-19,0.545937,1.04148e-18,9.60171e-23,8.92761e-26,0.00365583,0.403267,4.01355e-20,189468,1e-40,1e-40,2.30314e-23,5.68583e-19
5.2,1e-40,6.05827e-23,3.98107e-07,0.038537,6.03445e-21,2.21141e-05,8.57203e-08,6.05827e-23,1.41647e-20,0.00858138,6.65646e-19,0.545937,1.65064e-18,6.05827e-23,1.41493e-25,0.00365583,0.403267,6.36105e-20,119546,1e-40,1e-40,3.65024e-23,9.01143e-19
5.2,1e-40,3.82251e-23,5.01187e-07,0.038537,9.56396e-21,2.21141e-05,8.57203e-08,3.82251e-23,2.24496e-20,0.00858138,1.05498e-18,0.545937,2.61608e-18,3.82251e-23,2.24251e-25,0.00365583,0.403267,1.00816e-19,75428.5,1e-40,1e-40,5.78524e-23,1.42822e-18
5.2,1e-40,2.41184e-23,6.30957e-07,0.038537,1.51579e-20,2.21141e-05,8.57203e-08,2.41184e-23,3.55802e-20,0.00858138,1.67203e-18,0.545937,4.14621e-18,2.41184e-23,3.55414e-25,0.00365583,0.403267,1.59782e-19,47592.1,1e-40,1e-40,9.16898e-23,2.26357e-18
5.2,1e-40,1.52177e-23,7.94328e-07,0.038537,2.40236e-20,2.21141e-05,8.57203e-08,1.52177e-23,5.63908e-20,0.00858138,2.64998e-18,0.545937,6.5713e-18,1.52177e-23,5.63294e-25,0.00365583,0.403267,2.53238e-19,30028.6,1e-40,1e-40,1.45319e-22,3.58752e-18
5.2,1e-40,9.60171e-24,1e-06,0.038537,3.80748e-20,2.21141e-05,8.57203e-08,9.60171e-24,8.93734e-20,0.00858138,4.19994e-18,0.545937,1.04148e-17,9.60171e-24,8.92761e-25,0.00365583,0.403267,4.01355e-19,18946.8,1e-40,1e-40,2.30314e-22,5.68583e-18
5.2,1e-40,6.05827e-24,1.25893e-06,0.038537,6.03445e-20,2.21141e-05,8.57203e-08,6.05827e-24,1.41647e-19,0.00858138,6.65646e-18,0.545937,1.65064e-17,6.05827e-24,1.41493e-24,0.00365583,0.403267,6.36105e-19,11954.6,1e-40,1e-40,3.65024e-22,9.01143e-18
5.2,1e-40,3.82251e-24,1.58489e-06,0.038537,9.56396e-20,2.21141e-05,8.57203e-08,3.82251e-24,2.24496e-19,0.00858138,1.05498e-17,0.545937,2.61608e-17,3.82251e-24,2.24251e-24,0.00365583,0.403267,1.00816e-18,7542.85,1e-40,1e-40,5.78524e-22,1.42822e-17
5.2,1e-40,2.41184e-24,1.99526e-06,0.038537,1.51579e-19,2.21141e-05,8.57203e-08,2.41184e-24,3.55802e-19,0.00858138,1.67203e-17,0.545937,4.14621e-17,2.41184e-24,3.55414e-24,0.00365583,0.403267,1.59782e-18,4759.21,1e-40,1e-40,9.16898e-22,2.26357e-17
5.2,1e-40,1.52177e-24,2.51189e-06,0.038537,2.40236e-19,2.21141e-05,8.57203e-08,1.52177e-24,5.63908e-19,0.00858138,2.64998e-17,0.545937,6.5713e-17,1.52177e-24,5.63294e-24,0.00365583,0.403267,2.53238e-18,3002.86,1e-40,1e-40,1.45319e-21,3.58752e-17
5.2,1e-40,9.60171e-25,3.16228e-06,0.038537,3.80748e-19,2.21141e-05,8.57203e-08,9.60171e-25,8.93734e-19,0.00858138,4.19994e-17,0.545937,1.04148e-16,9.60171e-25,8.92761e-24,0.00365583,0.403267,4.01355e-18,1894.68,1e-40,1e-40,2.30314e-21,5.68583e-17
5.2,1e-40,6.05827e-25,3.98107e-06,0.038537,6.03445e-19,2.21141e-05,8.57203e-08,6.05827e-25,1.41647e-18,0.00858138,6.65646e-17,0.545937,1.65064e-16,6.05827e-25,1.41493e-23,0.00365583,0.403267,6.36105e-18,1195.46,1e-40,1e-40,3.65024e-21,9.01143e-17
5.2,1e-40,3.82251e-25,5.01187e-06,0.038537,9.56396e-19,2.21141e-05,8.57203e-08,3.82251e-25,2.24496e-18,0.00858138,1.05498e-16,0.545937,2.61608e-16,3.82251e-25,2.24251e-23,0.00365583,0.403267,1.00816e-17,754.285,1e-40,1e-40,5.78524e-21,1.42822e-16
5.2,1e-40,2.41184e-25,6.30957e-06,0.038537,1.51579e-18,2.21141e-05,8.57203e-08,2.41184e-25,3.55802e-18,0.00858138,1.67203e-16,0.545937,4.14621e-16,2.41184e-25,3.55414e-23,0.00365583,0.403267,1.59782e-17,475.921,1e-40,1e-40,9.16898e-21,2.26357e-16
5.2,1e-40,1.52177e-25,7.94328e-06,0.038537,2.40236e-18,2.21141e-05,8.57203e-08,1.52177e-25,5.63908e-18,0.00858138,2.64998e-16,0.545937,6.5713e-16,1.52177e-25,5.63294e-23,0.00365583,0.403267,2.53238e-17,300.286,1e-40,1e-40,1.45319e-20,3.58752e-16
5.2,1e-40,9.60171e-26,1e-05,0.038537,3.80748e-18,2.21141e-05,8.57203e-08,9.60171e-26,8.93734e-18,0.00858138,4.19994e-16,0.545937,1.04148e-15,9.60171e-26,8.92761e-23,0.00365583,0.403267,4.01355e-17,189.468,1e-40,1e-40,2.30314e-20,5.68583e-16
5.2,1e-40,6.05827e-26,1.25893e-05,0.038537,6.03445e-18,2.21141e-05,8.57203e-08,6.05827e-26,1.41647e-17,0.00858138,6.65646e-16,0.545937,1.65064e-15,6.05827e-26,1.41493e-22,0.00365583,0.403267,6.36105e-17,119.546,1e-40,1e-40,3.65024e-20,9.01143e-16
5.2,1e-40,3.82251e-26,1.58489e-05,0.038537,9.56396e-18,2.21141e-05,8.57203e-08,3.82251e-26,2.24496e-17,0.00858138,1.05498e-15,0.545937,2.61608e-15,3.82251e-26,2.24251e-22,0.00365583,0.403267,1.00816e-16,75.4285,1e-40,1e-40,5.78524e-20,1.42822e-15
5.2,1e-40,2.41184e-26,1.99526e-05,0.038537,1.51579e-17,2.21141e-05,8.57203e-08,2.41184e-26,3.55802e-17,0.00858138,1.67203e-15,0.545937,4.14621e-15,2.41184e-26,3.55414e-22,0.00365583,0.403267,1.59782e-16,47.5921,1e-40,1e-40,9.16898e-20,2.26357e-15
5.2,1e-40,1.52177e-26,2.51189e-05,0.038537,2.40236e-17,2.21141e-05,8.57203e-08,1.52177e-26,5.63908e-17,0.00858138,2.64998e-15,0.545937,6.5713e-15,1.52177e-26,5.63294e-22,0.00365583,0.403267,2.53238e-16,30.0286,1e-40,1e-40,1.45319e-19,3.58752e-15
5.2,1e-40,9.60171e-27,3.16228e-05,0.038537,3.80748e-17,2.21141e-05,8.57203e-08,9.60171e-27,8.93734e-17,0.00858138,4.19994e-15,0.545937,1.04148e-14,9.60171e-27,8.92761e-22,0.00365583,0.403267,4.01355e-16,18.9468,1e-40,1e-40,2.30314e-19,5.68583e-15
5.2,1e-40,6.05827e-27,3.98107e-05,0.038537,6.03445e-17,2.21141e-05,8.57203e-08,6.05827e-27,1.41647e-16,0.00858138,6.65646e-15,0.545937,1.65064e-14,6.05827e-27,1.41493e-21,0.00365583,0.403267,6.36105e-16,11.9546,1e-40,1e-40,3.65024e-19,9.01143e-15
5.2,1e-40,3.82251e-27,5.01187e-05,0.038537,9.56396e-17,2.21141e-05,8.57203e-08,3.82251e-27,2.24496e-16,0.00858138,1.05498e-14,0.545937,2.61608e-14,3.82251e-27,2.24251e-21,0.00365583,0.403267,1.00816e-15,7.54285,1e-40,1e-40,5.78524e-19,1.42822e-14
5.2,1e-40,2.41184e-27,6.30957e-05,0.038537,1.51579e-16,2.21141e-05,8.57203e-08,2.41184e-27,3.55802e-16,0.00858138,1.67203e-14,0.545937,4.14621e-14,2.41184e-27,3.55414e-21,0.00365583,0.403267,1.59782e-15,4.75921,1e-40,1e-40,9.16898e-19,2.26357e-14
5.2,1e-40,1.52177e-27,7.94328e-05,0.038537,2.40236e-16,2.21141e-05,8.57203e-08,1.52177e-27,5.63908e-16,0.00858138,2.64998e-14,0.545937,6.5713e-14,1.52177e-27,5.63294e-21,0.00365583,0.403267,2.53238e-15,3.00286,1e-40,1e-40,1.45319e-18,3.58752e-14
5.2,1e-40,9.60171e-28,0.0001,0.038537,3.80748e-16,2.21141e-05,8.57203e-08,9.60171e-28,8.93734e-16,0.00858138,4.19994e-14,0.545937,1.04148e-13,9.60171e-28,8.92761e-21,0.00365583,0.403267,4.01355e-15,1.89468,1e-40,1e-40,2.30314e-18,5.68583e-14
5.2,1e-40,6.05827e-28,0.000125893,0.038537,6.03445e-16,2.21141e-05,8.57203e-08,6.05827e-28,1.41647e-15,0.00858138,6.65646e-14,0.545937,1.65064e-13,6.05827e-28,1.41493e-20,0.00365583,0.403267,6.36105e-15,1.19546,1e-40,1e-40,3.65024e-18,9.01143e-14
5.2,1e-40,3.82251e-28,0.000158489,0.038537,9.56396e-16,2.21141e-05,8.57203e-08,3.82251e-28,2.24496e-15,0.00858138,1.05498e-13,0.545937,2.61608e-13,3.82251e-28,2.24251e-20,0.00365583,0.403267,1.00816e-14,0.754285,1e-40,1e-40,5.78524e-18,1.42822e-13
5.2,1e-40,2.41184e-28,0.000199526,0.038537,1.51579e-15,2.21141e-05,8.57203e-08,2.41184e-28,3.55802e-15,0.00858138,1.67203e-13,0.545937,4.14621e-13,2.41184e-28,3.55414e-20,0.00365583,0.403267,1.59782e-14,0.475921,1e-40,1e-40,9.16898e-18,2.26357e-13
5.2,1e-40,1.52177e-28,0.000251189,0.038537,2.40236e-15,2.21141e-05,8.57203e-08,1.52177e-28,5.63908e-15,0.00858138,2.64998e-13,0.545937,6.5713e-13,1.52177e-28,5.63294e-20,0.00365583,0.403267,2.53238e-14,0.300286,1e-40,1e-40,1.45319e-17,3.58752e-13
5.2,1e-40,9.60171e-29,0.000316228,0.038537,3.80748e-15,2.21141e-05,8.57203e-08,9.60171e-29,8.93734e-15,0.00858138,4.19994e-13,0.545937,1.04148e-12,9.60171e-29,8.92761e-20,0.00365583,0.403267,4.01355e-14,0.189468,1e-40,1e-40,2.30314e-17,5.68583e-13
5.2,1e-40,6.05827e-29,0.000398107,0.038537,6.03445e-15,2.21141e-05,8.57203e-08,6.05827e-29,1.41647e-14,0.00858138,6.65646e-13,0.545937,1.65064e-12,6.05827e-29,1.41493e-19,0.00365583,0.403267,6.36105e-14,0.119546,1e-40,1e-40,3.65024e-17,9.01143e-13
5.2,1e-40,3.82251e-29,0.000501187,0.038537,9.56396e-15,2.21141e-05,8.57203e-08,3.82251e-29,2.24496e-14,0.00858138,1.05498e-12,0.545937,2.61608e-12,3.82251e-29,2.24251e-19,0.00365583,0.403267,1.00816e-13,0.0754285,1e-40,1e-40,5.78524e-17,1.42822e-12
5.2,1e-40,2.41184e-29,0.000630957,0.038537,1.51579e-14,2.21141e-05,8.57203e-08,2.41184e-29,3.55802e-14,0.00858138,1.67203e-12,0.545937,4.14621e-12,2.41184e-29,3.55414e-19,0.00365583,0.403267,1.59782e-13,0.0475921,1e-40,1e-40,9.16898e-17,2.26357e-12
5.2,1e-40,1.52177e-29,0.000794328,0.038537,2.40236e-14,2.21141e-05,8.57203e-08,1.52177e-29,5.63908e-14,0.00858138,2.64998e-12,0.545937,6.5713e-12,1.52177e-29,5.63294e-19,0.00365583,0.403267,2.53238e-13,0.0300286,1e-40,1e-40,1.45319e-16,3.58752e-12
5.2,1e-40,9.60171e-30,0.001,0.038537,3.80748e-14,2.21141e-05,8.57203e-08,9.60171e-30,8.93734e-14,0.00858138,4.19994e-12,0.545937,1.04148e-11,9.60171e-30,8.92761e-19,0.00365583,0.403267,4.01355e-13,0.0189468,1e-40,1e-40,2.30314e-16,5.68583e-12
5.2,1e-40,6.05827e-30,0.00125893,0.038537,6.03445e-14,2.21141e-05,8.57203e-08,6.05827e-30,1.41647e-13,0.00858138,6.65646e-12,0.545937,1.65064e-11,6.05827e-30,1.41493e-18,0.00365583,0.403267,6.36105e-13,0.0119546,1e-40,1e-40,3.65024e-16,9.01143e-12
5.2,1e-40,3.82251e-30,0.00158489,0.038537,9.56396e-14,2.21141e-05,8.57203e-08,3.82251e-30,2.24496e-13,0.00858138,1.05498e-11,0.545937,2.61608e-11,3.82251e-30,2.24251e-18,0.00365583,0.403267,1.00816e-12,0.00754285,1e-40,1e-40,5.78524e-16,1.42822e-11
5.2,1e-40,2.41184e-30,0.00199526,0.038537,1.51579e-13,2.21141e-05,8.57203e-08,2.41184e-30,3.55802e-13,0.00858138,1.67203e-11,0.545937,4.14621e-11,2.41184e-30,3.55414e-18,0.00365583,0.403267,1.59782e-12,0.00475921,1e-40,1e-40,9.16898e-16,2.26357e-11
5.2,1e-40,1.52177e-30,0.00251189,0.038537,2.40236e-13,2.21141e-05,8.57203e-08,1.52177e-30,5.63908e-13,0.00858138,2.64998e-11,0.545937,6.5713e-11,1.52177e-30,5.63294e-18,0.00365583,0.403267,2.53238e-12,0.00300286,1e-40,1e-40,1.45319e-15,3.58752e-11
5.2,1e-40,9.60171e-31,0.00316228,0.038537,3.80748e-13,2.21141e-05,8.57203e-08,9.60171e-31,8.93734e-13,0.00858138,4.19994e-11,0.545937,1.04148e-10,9.60171e-31,8.92761e-18,0.00365583,0.403267,4.01355e-12,0.00189468,1e-40,1e-40,2.30314e-15,5.68583e-11
5.2,1e-40,6.05827e-31,0.00398107,0.038537,6.03445e-13,2.21141e-05,8.57203e-08,6.05827e-31,1.41647e-12,0.00858138,6.65646e-11,0.545937,1.65064e-10,6.05827e-31,1.41493e-17,0.00365583,0.403267,6.36105e-12,0.00119546,1e-40,1e-40,3.65024e-15,9.01143e-11
5.2,1e-40,3.82251e-31,0.00501187,0.038537,9.56396e-13,2.21141e-05,8.57203e-08,3.82251e-31,2.24496e-12,0.00858138,1.05498e-10,0.545937,2.61608e-10,3.82251e-31,2.24251e-17,0.00365583,0.403267,1.00816e-11,0.000754285,1e-40,1e-40,5.78524e-15,1.42822e-10
5.2,1e-40,2.41184e-31,0.00630957,0.038537,1.51579e-12,2.21141e-05,8.57203e-08,2.41184e-31,3.55802e-12,0.00858138,1.67203e-10,0.545937,4.14621e-10,2.41184e-31,3.55414e-17,0.00365583,0.403267,1.59782e-11,0.000475921,1e-40,1e-40,9.16898e-15,2.26357e-10
5.2,1e-40,1.52177e-31,0.00794328,0.038537,2.40236e-12,2.21141e-05,8.57203e-08,1.52177e-31,5.63908e-12,0.00858138,2.64998e-10,0.545937,6.5713e-10,1.52177e-31,5.63294e-17,0.00365583,0.403267,2.53238e-11,0.000300286,1e-40,1e-40,1.45319e-14,3.58752e-10
5.2,1e-40,9.60171e-32,0.01,0.038537,3.80748e-12,2.21141e-05,8.57203e-08,9.60171e-32,8.93734e-12,0.00858138,4.19994e-10,0.545937,1.04148e-09,9.60171e-32,8.92761e-17,0.00365583,0.403267,4.01355e-11,0.000189468,1e-40,1e-40,2.30314e-14,5.68583e-10
5.2,1e-40,6.05827e-32,0.0125893,0.038537,6.03445e-12,2.21141e-05,8.57203e-08,6.05827e-32,1.41647e-11,0.00858138,6.65646e-10,0.545937,1.65064e-09,6.05827e-32,1.41493e-16,0.00365583,0.403267,6.36105e-11,0.000119546,1e-40,1e-40,3.65024e-14,9.01143e-10
5.2,1e-40,3.82251e-32,0.0158489,0.038537,9.56396e-12,2.21141e-05,8.57203e-08,3.82251e-32,2.24496e-11,0.00858138,1.05498e-09,0.545937,2.61608e-09,3.82251e-32,2.24251e-16,0.00365583,0.403267,1.00816e-10,7.54285e-05,1e-40,1e-40,5.78524e-14,1.42822e-09
5.2,1e-40,2.41184e-32,0.0199526,0.038537,1.51579e-11,2.21141e-05,8.57203e-08,2.41184e-32,3.55802e-11,0.00858138,1.67203e-09,0.545937,4.14621e-09,2.41184e-32,3.55414e-16,0.00365583,0.403267,1.59782e-10,4.75921e-05,1e-40,1e-40,9.16898e-14,2.26357e-09
5.2,1e-40,1.52177e-32,0.0251189,0.038537,2.40236e-11,2.21141e-05,8.57203e-08,1.52177e-32,5.63908e-11,0.00858138,2.64998e-09,0.545937,6.5713e-09,1.52177e-32,5.63294e-16,0.00365583,0.403267,2.53238e-10,3.00286e-05,1e-40,1e-40,1.45319e-13,3.58752e-09
5.2,1e-40,9.60171e-33,0.0316228,0.038537,3.80748e-11,2.21141e-05,8.57203e-08,9.60171e-33,8.93734e-11,0.00858138,4.19994e-09,0.545937,1.04148e-08,9.60171e-33,8.92761e-16,0.00365583,0.403267,4.01355e-10,1.89468e-05,1e-40,1e-40,2.30314e-13,5.68583e-09
5.2,1e-40,6.05827e-33,0.0398107,0.038537,6.03445e-11,2.21141e-05,8.57203e-08,6.05827e-33,1.41647e-10,0.00858138,6.65646e-09,0.545937,1.65064e-08,6.05827e-33,1.41493e-15,0.00365583,0.403267,6.36105e-10,1.19546e-05,1e-40,1e-40,3.65024e-13,9.01143e-09
5.2,1e-40,3.82251e-33,0.0501187,0.038537,9.56396e-11,2.21141e-05,8.57203e-08,3.82251e-33,2.24496e-10,0.00858138,1.05498e-08,0.545937,2.61608e-08,3.82251e-33,2.24251e-15,0.00365583,0.403267,1.00816e-09,7.54285e-06,1e-40,1e-40,5.78524e-13,1.42822e-08
5.2,1e-40,2.41184e-33,0.0630957,0.038537,1.51579e-10,2.21141e-05,8.57203e-08,2.41184e-33,3.55802e-10,0.00858138,1.67203e-08,0.545937,4.14621e-08,2.41184e-33,3.55414e-15,0.00365583,0.403267,1.59782e-09,4.75921e-06,1e-40,1e-40,9.16898e-13,2.26357e-08
5.2,1e-40,1.52177e-33,0.0794328,0.038537,2.40236e-10,2.21141e-05,8.57203e-08,1.52177e-33,5.63908e-10,0.00858138,2.64998e-08,0.545937,6.5713e-08,1.52177e-33,5.63294e-15,0.00365583,0.403267,2.53238e-09,3.00286e-06,1e-40,1e-40,1.45319e-12,3.58752e-08
5.2,1e-40,9.60171e-34,0.1,0.038537,3.80748e-10,2.21141e-05,8.57203e-08,9.60171e-34,8.93734e-10,0.00858138,4.19994e-08,0.545937,1.04148e-07,9.60171e-34,8.92761e-15,0.00365583,0.403267,4.01355e-09,1.89468e-06,1e-40,1e-40,2.30314e-12,5.68583e-08
5.2,1e-40,6.05827e-34,0.125893,0.038537,6.03445e-10,2.21141e-05,8.57203e-08,6.05827e-34,1.41647e-09,0.00858138,6.65646e-08,0.545937,1.65064e-07,6.05827e-34,1.41493e-14,0.00365583,0.403267,6.36105e-09,1.19546e-06,1e-40,1e-40,3.65024e-12,9.01143e-08
5.2,1e-40,3.82251e-34,0.158489,0.038537,9.56396e-10,2.21141e-05,8.57203e-08,3.82251e-34,2.24496e-09,0.00858138,1.05498e-07,0.545937,2.61608e-07,3.82251e-34,2.24251e-14,0.00365583,0.403267,1.00816e-08,7.54285e-07,1e-40,1e-40,5.78524e-12,1.42822e-07
5.2,1e-40,2.41184e-34,0.199526,0.038537,1.51579e-09,2.21141e-05,8.57203e-08,2.41184e-34,3.55802e-09,0.00858138,1.67203e-07,0.545937,4.14621e-07,2.41184e-34,3.55414e-14,0.00365583,0.403267,1.59782e-08,4.75921e-07,1e-40,1e-40,9.16898e-12,2.26357e-07
5.2,1e-40,1.52177e-34,0.251189,0.038537,2.40236e-09,2.21141e-05,8.57203e-08,1.52177e-34,5.63908e-09,0.00858138,2.64998e-07,0.545937,6.5713e-07,1.52177e-34,5.63294e-14,0.00365583,0.403267,2.53238e-08,3.00286e-07,1e-40,1e-40,1.45319e-11,3.58752e-07
5.2,1e-40,9.60171e-35,0.316228,0.038537,3.80748e-09,2.21141e-05,8.57203e-08,9.60171e-35,8.93734e-09,0.00858138,4.19994e-07,0.545937,1.04148e-06,9.60171e-35,8.92761e-14,0.00365583,0.403267,4.01355e-08,1.89468e-07,1e-40,1e-40,2.30314e-11,5.68583e-07
5.2,1e-40,6.05827e-35,0.398107,0.038537,6.03445e-09,2.21141e-05,8.57203e-08,6.05827e-35,1.41647e-08,0.00858138,6.65646e-07,0.545937,1.65064e-06,6.05827e-35,1.41493e-13,0.00365583,0.403267,6.36105e-08,1.19546e-07,1e-40,1e-40,3.65024e-11,9.01143e-07
5.2,1e-40,3.82251e-35,0.501187,0.038537,9.56396e-09,2.21141e-05,8.57203e-08,3.82251e-35,2.24496e-08,0.00858138,1.05498e-06,0.545937,2.61608e-06,3.82251e-35,2.24251e-13,0.00365583,0.403267,1.00816e-07,7.54285e-08,1e-40,1e-40,5.78524e-11,1.42822e-06
5.2,1e-40,2.41184e-35,0.630957,0.038537,1.51579e-08,2.21141e-05,8.57203e-08,2.41184e-35,3.55802e-08,0.00858138,1.67203e-06,0.545937,4.14621e-06,2.41184e-35,3.55414e-13,0.00365583,0.403267,1.59782e-07,4.75921e-08,1e-40,1e-40,9.16898e-11,2.26357e-06
5.2,1e-40,1.52177e-35,0.794328,0.038537,2.40236e-08,2.21141e-05,8.57203e-08,1.52177e-35,5.63908e-08,0.00858138,2.64998e-06,0.545937,6.5713e-06,1.52177e-35,5.63294e-13,0.00365583,0.403267,2.53238e-07,3.00286e-08,1e-40,1e-40,1.45319e-10,3.58752e-06
5.2,1e-40,9.60171e-36,1,0.038537,3.80748e-08,2.21141e-05,8.57203e-08,9.60171e-36,8.93734e-08,0.00858138,4.19994e-06,0.545937,1.04148e-05,9.60171e-36,8.92761e-13,0.00365583,0.403267,4.01355e-07,1.89468e-08,1e-40,1e-40,2.30314e-10,5.68583e-06
5.3,1e-40,8.94696e-16,1e-10,0.0367801,3.88106e-28,2.11387e-05,8.1411e-08,8.94696e-16,9.12867e-28,0.00816738,4.49273e-26,0.549596,1.1177e-25,8.94696e-16,9.09929e-33,0.00347237,0.401963,4.11091e-27,1.76548e+12,1e-40,1e-40,2.36267e-30,6.14282e-26
5.3,1e-40,5.64515e-16,1.25893e-10,0.0367801,6.15107e-28,2.11387e-05,8.1411e-08,5.64515e-16,1.4468e-27,0.00816738,7.1205e-26,0.549596,1.77143e-25,5.64515e-16,1.44214e-32,0.00347237,0.401963,6.51535e-27,1.11394e+12,1e-40,1e-40,3.74457e-30,9.73572e-26
5.3,1e-40,3.56185e-16,1.58489e-10,0.0367801,9.74879e-28,2.11387e-05,8.1411e-08,3.56185e-16,2.29302e-27,0.00816738,1.12852e-25,0.549596,2.80753e-25,3.56185e-16,2.28564e-32,0.00347237,0.401963,1.03261e-26,7.02849e+11,1e-40,1e-40,5.93475e-30,1.54301e-25
5.3,1e-40,2.24737e-16,1.99526e-10,0.0367801,1.54508e-27,2.11387e-05,8.1411e-08,2.24737e-16,3.63419e-27,0.00816738,1.78859e-25,0.549596,4.44964e-25,2.24737e-16,3.62249e-32,0.00347237,0.401963,1.63658e-26,4.43468e+11,1e-40,1e-40,9.40594e-30,2.4455e-25
5.3,1e-40,1.418e-16,2.51189e-10,0.0367801,2.44878e-27,2.11387e-05,8.1411e-08,1.418e-16,5.7598e-27,0.00816738,2.83472e-25,0.549596,7.0522e-25,1.418e-16,5.74126e-32,0.00347237,0.401963,2.59381e-26,2.79809e+11,1e-40,1e-40,1.49074e-29,3.87586e-25
5.3,1e-40,8.94696e-17,3.16228e-10,0.0367801,3.88106e-27,2.11387e-05,8.1411e-08,8.94696e-17,9.12867e-27,0.00816738,4.49273e-25,0.549596,1.1177e-24,8.94696e-17,9.09929e-32,0.00347237,0.401963,4.11091e-26,1.76548e+11,1e-40,1e-40,2.36267e-29,6.14282e-25
5.3,1e-40,5.64515e-17,3.98107e-10,0.0367801,6.15107e-27,2.11387e-05,8.1411e-08,5.64515e-17,1.4468e-26,0.00816738,7.1205e-25,0.549596,1.77143e-24,5.64515e-17,1.44214e-31,0.00347237,0.401963,6.51535e-26,1.11394e+11,1e-40,1e-40,3.74457e-29,9.73572e-25
5.3,1e-40,3.56185e-17,5.01187e-10,0.0367801,9.74879e-27,2.11387e-05,8.1411e-08,3.56185e-17,2.29302e-26,0.00816738,1.12852e-24,0.549596,2.80753e-24,3.56185e-17,2.28564e-31,0.00347237,0.401963,1.03261e-25,7.02849e+10,1e-40,1e-40,5.93475e-29,1.54301e-24
5.3,1e-40,2.24737e-17,6.30957e-10,0.0367801,1.54508e-26,2.11387e-05,8.1411e-08,2.24737e-17,3.63419e-26,0.00816738,1.78859e-24,0.549596,4.44964e-24,2.24737e-17,3.62249e-31,0.00347237,0.401963,1.63658e-25,4.43468e+10,1e-40,1e-40,9.40594e-29,2.4455e-24
5.3,1e-40,1.418e-17,7.94328e-10,0.0367801,2.44878e-26,2.11387e-05,8.1411e-08,1.418e-17,5.7598e-26,0.00816738,2.83472e-24,0.549596,7.0522e-24,1.418e-17,5.74126e-31,0.00347237,0.401963,2.59381e-25,2.79809e+10,1e-40,1e-40,1.49074e-28,3.87586e-24
5.3,1e-40,8.94696e-18,1e-09,0.0367801,3.88106e-26,2.11387e-05,8.1411e-08,8.94696e-18,9.12867e-26,0.00816738,4.49273e-24,0.549596,1.1177e-23,8.94696e-18,9.09929e-31,0.00347237,0.401963,4.11091e-25,1.76548e+10,1e-40,1e-40,2.36267e-28,6.14282e-24
5.3,1e-40,5.64515e-18,1.25893e-09,0.0367801,6.15107e-26,2.11387e-05,8.1411e-08,5.64515e-18,1.4468e-25,0.00816738,7.1205e-24,0.549596,1.77143e-23,5.64515e-18,1.44214e-30,0.00347237,0.401963,6.51535e-25,1.11394e+10,1e-40,1e-40,3.74457e-28,9.73572e-24
5.3,1e-40,3.56185e-18,1.58489e-09,0.0367801,9.74879e-26,2.11387e-05,8.1411e-08,3.56185e-18,2.29302e-25,0.00816738,1.12852e-23,0.549596,2.80753e-23,3.56185e-18,2.28564e-30,0.00347237,0.401963,1.03261e-24,7.02849e+09,1e-40,1e-40,5.93475e-28,1.54301e-23
5.3,1e-40,2.24737e-18,1.99526e-09,0.0367801,1.54508e-25,2.11387e-05,8.1411e-08,2.24737e-18,3.63419e-25,0.00816738,1.78859e-23,0.549596,4.44964e-23,2.24737e-18,3.62249e-30,0.00347237,0.401963,1.63658e-24,4.43468e+09,1e-40,1e-40,9.40594e-28,2.4455e-23
5.3,1e-40,1.418e-18,2.51189e-09,0.0367801,2.44878e-25,2.11387e-05,8.1411e-08,1.418e-18,5.7598e-25,0.00816738,2.83472e-23,0.549596,7.0522e-23,1.418e-18,5.74126e-30,0.00347237,0.401963,2.59381e-24,2.79809e+09,1e-40,1e-40,1.49074e-27,3.87586e-23
5.3,1e-40,8.94696e-19,3.16228e-09,0.0367801,3.88106e-25,2.11387e-05,8.1411e-08,8.94696e-19,9.12867e-25,0.00816738,4.49273e-23,0.549596,1.1177e-22,8.94696e-19,9.09929e-30,0.00347237,0.401963,4.11091e-24,1.76548e+09,1e-40,1e-40,2.36267e-27,6.14282e-23
